0,21.839733600616455
1,24.424182415008545
2,24.040804147720337
3,26.353623628616333
4,24.20596933364868
5,24.338528633117676
6,24.51411008834839
7,24.15593433380127
8,24.179110527038574
9,24.19469976425171
10,26.63007664680481
11,31.855979442596436
12,24.08600091934204
13,24.144788026809692
14,24.233176231384277
15,24.27976369857788
16,24.419332027435303
17,24.291744232177734
18,24.26347589492798
19,24.334730863571167
20,24.254740476608276
21,26.905831813812256
22,32.27904772758484
23,26.79800534248352
24,24.383779764175415
25,27.56625771522522
26,24.26922869682312
27,24.32671093940735
28,24.24215269088745
29,24.269781351089478
30,24.385008096694946
31,24.295315980911255
32,24.245851278305054
33,24.577144622802734
34,30.243337392807007
35,31.83620858192444
36,31.354334354400635
37,24.21107578277588
38,24.146297693252563
39,25.03326940536499
40,24.41230344772339
41,24.27115035057068
42,25.366233110427856
43,24.455793857574463
44,24.407744884490967
45,24.366999626159668
46,27.670008897781372
47,32.9914128780365
48,31.478068828582764
49,31.81138586997986
50,31.766201972961426
51,31.438275575637817
52,31.460383892059326
53,31.41908073425293
54,31.34620952606201
55,31.28511905670166
56,30.35017442703247
57,30.49591326713562
58,30.52548885345459
59,30.555596590042114
60,30.84752058982849
61,30.370665550231934
62,29.633093118667603
63,30.115118503570557
64,29.971301078796387
65,32.49872183799744
66,29.655407428741455
67,29.671087503433228
68,30.091016054153442
69,29.930043697357178
70,28.949687004089355
71,29.097294569015503
72,29.12374782562256
73,28.994415760040283
74,28.853050708770752
75,28.90336847305298
76,29.002068519592285
77,28.723209381103516
78,28.29767918586731
79,28.211000442504883
80,28.52189826965332
81,27.62383770942688
82,27.325921058654785
83,27.73689341545105
84,27.49933886528015
85,26.936938285827637
86,27.127363443374634
87,27.017326593399048
88,26.974406242370605
89,27.05623459815979
90,26.93591833114624
91,26.957338571548462
92,26.979182481765747
93,26.944273471832275
94,26.4058895111084
95,26.493229150772095
96,26.620257139205933
97,26.660231828689575
98,26.4592764377594
99,26.5193874835968
100,27.26349449157715
101,30.734416246414185
102,31.54845404624939
103,31.844236373901367
104,31.534159421920776
105,31.338792324066162
106,31.450329780578613
107,31.778926372528076
108,31.429072618484497
109,30.6006863117218
110,30.470295429229736
111,30.34011459350586
112,30.674548625946045
113,30.590852737426758
114,30.631954669952393
115,30.625526666641235
116,30.8489887714386
117,29.92756748199463
118,30.134137392044067
119,29.724298000335693
120,32.612993001937866
121,29.948550701141357
122,29.867180109024048
123,29.26408839225769
124,28.951170921325684
125,29.161272764205933
126,28.942258596420288
127,28.995906114578247
128,28.998186826705933
129,28.81035542488098
130,29.020466089248657
131,28.471203804016113
132,28.23070740699768
133,28.44684648513794
134,28.260430097579956
135,28.24264144897461
